tweet_id	text	author_id	in_reply_to_user_id	quoted	mentions	retweeted	replied_to
1596507190579580928	"RT @DrAseemMalhotra: Launch a Public Inquiry into the approval process for covid-19 vaccines

We want the Government to launch a Public Inq…"	855420173486092292			['472777204']	1.5961530268884787e+18	
1596507190675783680	RT @roller2426: Covid or Flu.. ahhh.. doesn't matter. https://t.co/b449l58kvw	2379174058			['1547146050859053056']	1.596375035736109e+18	
1596507191015399424	RT @Convict_No9653: Not sure why or how the Foxconn situation turned into an anti-CPC thing. Foxconn is a Taiwanese-based company and the r…	1346931212166836224			['855936148404748289']	1.5963025862186803e+18	
1596507191032578049	"36 Awesome Gifts for People who Work From Home
https://t.co/XBNyA2ZgaA"	248757990					
1596507192227942401	RT @EricMMatheny: How can you listen to this and hear anything other than, “You’re not going to get COVID if you have these vaccinations?”…	1577678112980090880			['2730264319']	1.596494930171818e+18	
1596507192076673025	Time for a public inquiry https://t.co/Lk61kWFmLS	55918842		1.5962914170765353e+18			
1596507192416677888	@WHCOS How are Covid numbers?	394269528	1.3512844038011085e+18		['1351284403801108481']		1.5964923239485686e+18
1596507192517361664	RT @patcondell: This is what a digital ID leads to. This is what Klaus Schwab, Bill Gates, George Soros and the globalist World Economic Fo…	980888908996243457			['22657914']	1.596454574990463e+18	
1596507192785768449	Huge Covid-19 protests erupt in China's Xinjiang after deadly fire kills 10 https://t.co/lN1obcmM5P via @YouTube.	1419707913380188169			['10228272']		
1596507193934684161	RT @futuredude: @MightyM55070329 World Premiere: Died Suddenly https://t.co/voJ94EaBzq #Covid19 #DiedSuddenly #Documentary	1261036521752158209			['18786430', '1261036521752158209']	1.5963278600208712e+18	
1596507194144731136	@BidensWins Sure. Nice try pandemic denier.	1577628336485957633	1.486069441259397e+18		['1486069441259397125']		1.5962275162132152e+18
1596507194564173826	RT @_Janey_J: ‘In early 2020 after the lockdown, people were being admitted to hospital and dying in large numbers - I think they were bein…	1491882761287880716			['1538833303863713796']	1.5964949489245512e+18	
1596507194584883200	RT @alanfryermedia: I say that because the Prime Minister has always seemed convinced of the righteousness of his own beliefs and actions,…	1519007455874891779			['96646729']	1.596457051991212e+18	
1596507194996187136	RT @BigBadDenis: Tasmania is re-recommending masks in indoor settings as COVID hospitalisations rise and new cases exceed the national aver…	1310642464248729600			['1065397059262414848']	1.5963505874146222e+18	
1596507195037822976	@SuborbitalPgeon I love my cat. We have had covid at least 3x and i never once worried about the cat. We all breathe the same air, share the same surfaces, there is no escaping it fgs	25108214	1.4939208715342397e+18		['1493920871534239746']		1.5965068693795226e+18
1596507195620790273	RT @_FairElection: #Depopulation: #MRNA In #DeathShots of #Covid19 #Plandemic can be omnipresent in human body, shed and infect others and…	883776703595663362			['1080328704272855041']	1.5965023909031158e+18	
1596507196459712517	RT @MarshaBlackburn: Communist China's failed zero-COVID policy has resulted in record infections, destroyed livelihoods, and created a men…	1442953168841842688			['278145569']	1.5962906386049475e+18	
1596507197055594496	RT @KimsSis: .@BylineTimes trying to open people's eyes 2 years ago.	30232590			['242749869', '1035418272764715008']	1.596485924086481e+18	
1596507197344993280	RT @CMS481: Wonder why the state broadcasters, bbc, itv and sky, refuse to report stories about Baroness Mone's £29 million PPE fraud and r…	627593296			['1307599707468976129']	1.5964648026831462e+18	
1596507197663739904	"RT @prof_freedom: Emma Woodhouse
(@ewoodhouse7)

Here for the COVID-19 data discussion | #RationalGround | https://t.co/YWnrfREb7S | Torn b…"	1458425441044377609			['1252542024299012097', '1260308855122255872']	1.5965028564374774e+18	
1596507197693136896	@SethDillon then give back your measles and polio vaccine, asshole	32701437	31700619.0		['31700619']		1.5959510473775718e+18
1596507197793599492	There's alot of misguided people out there. I met one or two yesterday lol https://t.co/xBUtrnop3F	28743358		1.5963600223296266e+18			
1596507198653595657	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	3728644872			['833100331']	1.5961151268093993e+18	
1596507199244738562	"Mummy was out of isolation on Wednesday. 

A bit disoriented, but recovering. https://t.co/vhsQe4189a"	75741234		1.5918413188709622e+18			
1596507199307935744	What a dad! https://t.co/OolHkKWGHj	25169251		1.5958698356233748e+18			
1596507200318763010	RT @yellowwxx01: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return…	967338563745411072			['1469715918204727298']	1.5964424517447844e+18	
1596507200477970432	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	757668817581506565			['914588454']	1.5962501084331459e+18	
1596507201245679617	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	233211339			['2163723997']	1.5962960706858967e+18	
1596507201778388993	Opinion: Whooping cough and 'tripledemic' of COVID-19, flu and RSV show need for health precautions https://t.co/fNOoPmSMGc [Opinion]	14148802					
1596507202097152000	Eight Months of Serological Follow-Up of Anti-SARS-CoV-2 Antibodies in France: A Study among an Adult Population https://t.co/VHNHCyIKLz	1450673432350265348					
1596507202444992514	@Jed_Tonkins @richreed2 @StatusQuoCanada @Jonnytash2 @thecoastguy If you consider the migration rates in that also, 500k more incoming than outgoing. There are so many variables as to why death totals go up, and covid wasnt one of them as it barely changed due to actual covid deaths, not died with covid positive result. 🤪	1547907815057960962	1.547907815057961e+18		['1582134695638466560', '505074617', '732638354630664193', '951950030151258112', '924541717944131584']		1.5965067330984673e+18
1596507202440683527	@elonmusk @ProudElephantUS @TimRunsHisMouth If you’re looking for a centrist, you’ll be extremely disappointed with DeSantis. He’s a bully, interferes with businesses and God forbid if you take a position that he doesn’t agree with. His policies to keep Florida free during the pandemic cost countless people their lives.	2723708656	44196397.0		['44196397', '810055220', '34367582']		1.5963227193724805e+18
1596507203216998400	RT @HughThunkIt: @POTUS You blocked the OSHA Covid protections that you promised workers, then crowed about sending them back to work throu…	18097569			['1242278924014333952', '1349149096909668363']	1.5963138102936207e+18	
1596507203288330240	"RT @elisaperego78: ""We are seeing many covid reinfections, some very close in time. Even in those who were vaccinated with multiple doses.…"	1311765217752371210			['301352485']	1.59646477948024e+18	
1596507204051668992	"RT @mtgreenee: We will investigate and bring accountability.
Soon."	1449835641643143172			['826065164504006657']	1.5951492183392502e+18	
1596507204370464769	"RT @AlexBerenson: Also, if you are NOT up to date on your vaccines

And you do zilch if infected 

Your chances of surviving COVID (why the…"	1585800384987029504			['87679233']	1.5964958886369894e+18	
1596507204404019200	"RT @TuttingM: Honest Q:

I spend a LOT of time with teens as I have a few here. Teens need counterculture. They are meant to rebel. All the…"	874751858493059072			['1342148125260193796']	1.5964742990277837e+18	
1596507204365844480	"Ebitdac Mugs,EBITDA After Corona Accountant Gift Mugs || Accounting Humor by @plusminusco1
 #CoronaAccountant #humor #EbitdacMugsebitda #mugs #PlusMinusCo #EtsySeller
https://t.co/xyiPrR7Bfm"	750213735399059458			['933681328737980417']		
1596507204755984384	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	4810008290			['2163723997']	1.5962960706858967e+18	
1596507204949282816	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	39578061			['3407247983']	1.596149201657688e+18	
1596507205150326784	RT @AngelaRayner: The revelations about Tory peer Michelle Mone highlight a wider scandal - the illegal 'VIP Lane' and a £9bn write-off of…	295681487			['222748037']	1.5958168438429164e+18	
1596507207423897600	"RT @HorangiKrong: ☀️ Be The Sun Bulacan - FREEBIES ☀️

Date: Dec. 17, 2022
Time &amp; Location: TBA
Strictly 1:1

✅ RT + Like
(show us the proo…"	1059828772885516289			['1477611148753391621']	1.5964764021778227e+18	
1596507207428104192	RT @WriterCrafter: Plus you can do more activism for longer if you stay healthy, and those masks protect against more than just covid. Mask…	1483864465011625988			['205517845']	1.5965021966944174e+18	
1596507207507800067	RT @BookerSparticus: Fauci was deposed. He couldn't remember much, but emails confirm he and others knew the Wuhan Lab was the origin. Let'…	1148961577749663745			['1046102582643642373']	1.596491302472147e+18	
1596507207902035969	RT @Stuart_Hood: @IanMurrayMP Laser focused on the SNP, who have nothing to do with this demo, in service to your British Nationalist maste…	227729320			['17898001', '77981490']	1.5964713702587474e+18	
1596507209529446401	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1308966125879820289			['21947445']	1.5962571726395802e+18	
1596507209672060928	RT @AMCKunneke: Many people have had serious reactions to the mRNA vaccines. Some died. Serious side-effects to pharmaceuticals have always…	1518976501840060419			['1496895466792886276']	1.596413010071126e+18	
1596507210192130048	RT @GoodLawProject: Documents revealed in our litigation showed civil servants saying they were “drowning” in bids for Covid contracts that…	3413221420			['818455148271964160']	1.5957305732004454e+18	
1596507210665934848	"RT @AnnAmericaFirst: Top Virologist Who Voted for Vaccine Mandates Dies ‘Suddenly and Unexpectedly’ - News Punch

‘Dies suddenly’ tells you…"	1358085883824640000			['1539579530381254656']	1.5963768623932375e+18	
1596507211458818053	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	1565065191167074304			['19638752']	1.596239466779226e+18	
1596507212004069377	RT @JamesMelville: “It’s pretty clear young people don’t get sick from the disease very often…we probably, if we knew what we know today, w…	726350059			['20675681']	1.5964283683914793e+18	
1596507211965943809	RT @badiucao: Uyghur kids died in the fire in Urumqi 24 November 2022. their names Are Nehide and Imran. Nehide is the girl, Imran is the b…	1510998257614266369			['267695291']	1.596268277755302e+18	
1596507212230246401	RT @jenniferzeng97: This is in #Tianjin city #CCPChina, people also start to fight back against the #CCP’s #covid #lockdown. https://t.co/Y…	1514948611716665352			['2313027666']	1.5964890026260275e+18	
1596507213773799426	@Indian17314178 @Reuters Chinese government being communist are using this to control by authoritarian dictatorship. The virus did come from Wuhan china lab and released to the world for the main reason over power and profit	1588722067444211712	1.5435288483312517e+18		['1543528848331251712', '1652541']		1.5964994543029494e+18
1596507214562447360	"@TrevorMacKinno9 @grahamctv I mean the fact that you call it untested, when it was tested more than most of the vaccines you’ve had in your life, certainly says something about your fear level. 

It takes a big person to admit they were duped by what they’ve heard on Twitter."	3138584483	1.4378919743218033e+18		['1437891974321803269', '25516222']		1.5965062557531095e+18
1596507214734569473	RT @rising_serpent: Fauci's friend convinces him that CCP, the people responsible for the pandemic, are trustworthy and we should do as the…	1594762161842176000			['879548970082721792']	1.5964071864058716e+18	
