tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596546701095059458	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	4081389778		1.5962501084331459e+18	['914588454']	
1596546701376237568	"RT @kylenabecker: One of the biggest Covid lies is finally put to rest.
https://t.co/f9fA18tpZt"	894381348		1.5965398425943163e+18	['321954654']	
1596546701908934656	"RT @PeteUK7: I have been asking UK pediatricians for help and advice. 
What should parents do to help their kids avoid Covid &amp; RSV besides…"	1427329767460724740		1.5965433670593823e+18	['1235377601331507200']	
1596546701929906179	RT @thevivafrei: Virologist Dr. A Oveta Fuller, who was “instrumental in the emergency authorization of the COVID-19 vaccine” dies after “b…	3387819551		1.5965126998607913e+18	['96906231']	
1596546702156394497	RT @JoJoFromJerz: They didn’t care when he mocked a disabled man, bragged about sexual assault, lied about a pandemic, incited an insurrect…	1205671738870136833		1.596539673190359e+18	['818893114979061761']	
1596546701765984257	Archbishop Carlo Maria Viganò: The COVID Pandemic Farce Served as a Trial Balloon for the New World Order -  https://t.co/fDAl7fBlDn	149992161				
1596546702429007873	RT @kamilkazani: Rearmament of the Russian military industry based on the technological import from the West scaled up once Putin took powe…	371117125		1.5965423174054052e+18	['1364845405']	
1596546702403829762	RT @KimDotcom: I have a feeling that @Pfizer and @AlbertBourla won’t have the future they are hoping for. Same for Fauci, Daszak and everyo…	1109898932254138369		1.5958097514386145e+18	['611986351', '56488059', '1154781658933006337']	
1596546702634545153	Just got home from work and I'm surprised by the winning of IVE and Newjeans as best new female artists 🥺♡	1175726158400253953				
1596546703368548352	RT @Adii_7x: Akshay Kumar is the only Chindi chor Star (obviously 3rd tier) jiski na toh event movies chalti, na hi sequal, na hi remakes.…	1595838188408356864		1.596522945350099e+18	['824645727011737600']	
1596546703439855616	Although this isn't what the original criteria were for naming new variants of interest/concern, it appears that @WHO will be reserving new Greek letters for variants that arise from deeper branches in the SARS-CoV-2 evolutionary tree and not from within a named variant.	151257881	151257881.0		['14499829']	1.59654670148531e+18
1596546703746027520	@SocialistBoomer Nobody in my household has gotten covid.	561695368	1.0138395242360545e+18		['1013839524236054528']	1.5965430854499942e+18
1596546703662145536	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	850316378691088384		1.5965221787022991e+18	['78523300']	
1596546703879860226	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1233605386092994567		1.5965153365722767e+18	['78523300']	
1596546704001871873	@cczwolf Same place all the other so-called pandemic viruses of the last 10 years went. Check with Pharma marketing for particulars.	17829578	1.5419444347276083e+18		['1541944434727608321']	1.5965330575947448e+18
1596546703880245250	RT @Sillyshib: It isn’t just that proper PPE suppliers were sidelined, or that a lot of the equipment was unsuitable. It was the blatant pr…	833331822025113601		1.5964440282326876e+18	['854769693051297794']	
1596546704391933954	RT @cowboylikebree: joe alwyn taking care of taylor’s cats while she hooks up with zoë in quarantine so real https://t.co/7GsmFHc0L5	1411633678661259265		1.5965322320464814e+18	['1280360927099940864']	
1596546704551325697	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	348818250		1.5964838459933778e+18	['95092020']	
1596546704744255489	@TomiLahren You wonder do you? Long haul Covid got you down?	570287773	468646961.0		['468646961']	1.5959002290307564e+18
1596546704651608064	@RepJeffries Thank God the Supreme court stepped in and prevented Joe from having millions  of workers fired for disobeying his vaccine order.	1588862271010344960	467823431.0		['467823431']	1.5965164770706104e+18
1596546704878313474	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	4912460513		1.5964838459933778e+18	['95092020']	
1596546705532801024	@leelasik @elonmusk @KimDotcom @SamHarrisOrg Thanks. Our students at University of São Paulo, USP, aren't free. Even those Who have medical exemption are being forced to vaccine.	1186128049600892928	3236732524.0		['3236732524', '44196397', '611986351', '116994659']	1.594561509794775e+18
1596546706006749184	"@mayhemcoh That’s all you got? Crying about a profile pic that pre-dates Covid? It’s a dust mask, you pinecone. And if you think you can hear me breathe, then you’ve really got issues.
Of course, you can’t defend your previous statements, so you resort you personal attacks. Typical."	22996893	9.218776273167032e+17		['921877627316703232']	1.5963251922294252e+18
1596546706270998529	@starzmarais im sick too i somehow got covid. hope you feel better	1331259797027622912	1.3828655116089098e+18		['1382865511608909825']	1.5965464413376102e+18
1596546706983690245	RT @respect65: I am far more terrified of what my government, will do next than I am from covid, the flu or climate-change, and so should y…	843864625		1.59621603530863e+18	['221710101']	
1596546707155607553	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	701289376		1.5965153365722767e+18	['78523300']	
1596546707973894144	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	2314467567		1.5965221787022991e+18	['78523300']	
1596546707797725184	RT @JoJoFromJerz: They didn’t care when he mocked a disabled man, bragged about sexual assault, lied about a pandemic, incited an insurrect…	94868048		1.596539673190359e+18	['818893114979061761']	
1596546709139628033	RT @PTIofficial: Chairman PTI @ImranKhanPTI talks about successful covid policy, and steps taken by PTI in economic progress. #حقیقی_آزادی_…	1565698498267324417		1.5965181686208307e+18	['127483019', '122453931']	
1596546709122785285	Michelle Mone’s home raided as PPE firm linked to Tory peer investigated https://t.co/newvwW3Plh	1205824228483878912				
1596546709487849472	RT @chenchenzh: fire has been many Chinese people's worst fear since the spring of 2020, that is, since many people's homes are forced into…	1328835088986071042		1.5962207232738304e+18	['14919542']	
1596546710100389890	RT @ComradeHector: @Sandyboots2020 @fitterhappierAJ Fortunately the pandemic is over, that's what I've been told by the government and mass…	2414913756		1.5962836335679939e+18	['1359302698651308033', '1309417499398746112', '88589013']	
1596546710222012416	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1510954162942529536		1.5962870273011876e+18	['806344552718045184']	
1596546710288928768	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	37808851		1.5961731857830707e+18	['101852818']	
1596546710398177281	RT @DrRHoneyman: My young child got everybody in class to wear a mask after making a simple poster explaining the benefits to us all, after…	908797999471525890		1.595937666134311e+18	['1296524477770207232']	
1596546710481735680	What's sizzling, snuggle-bear! I am in love with your quarantine bread. The altocumulus clouds are life-altering! My lemur, Armand is winning competitions! Stay out of trouble!	1400566843379798020				
1596546710821634059	@Tabbs_1 @RealJamesWoods I am 55 years old. My daughter-in-law got injected while pregnant. She has passed Covid around X 10 &amp; I am not injected &amp; have RA &amp; I am still healthier than her or my grandchildren now. It is sad! But, this is just the beginning of what is to come from these. This is agenda 2030	1355269709005017096	1.379251406146732e+18		['1379251406146732032', '78523300']	1.5965233884401787e+18
1596546711379271680	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	125912689		1.5964351920208773e+18	['1552407495255199745']	
1596546711400632322	RT @mirandadevine: Not sure what to think of any of this yet but this published paper attributing blood clots to people being nervous about…	1585381084195393557		1.5965328757168783e+18	['32201297']	
1596546711576784897	RT @awgaffney: Maybe surprising, but IMHE now estimates that about 4/5 people in Japan have had COVID-19 at least once (vs. almost 100% in…	1466847118476431366		1.596489165201281e+18	['464076088']	
1596546711610359808	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	25459972		1.596231410502738e+18	['1577761560394665984']	
1596546711606157312	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1459731332179771397		1.5965221787022991e+18	['78523300']	
1596546711304146945	"Ministers tight-lipped on wasted £bn's for Test &amp; Trace, dodgy #PPE &amp; furlough fraud. Shaping up to be a scandal of epic proportions. Incredible that 'entrepreneurs' at its epicentre were already movers and shakers at the heart of the #LoanChargeScandal

https://t.co/AWl1bKgwM1"	1058736469366464513				
1596546712344334336	"RT @nathanlawkc: Many protests have spawned across China, when people oppose zero-COVID control and accountability to the government. 
Thou…"	1575056086452895744		1.596485513300435e+18	['735811158469423105']	
1596546712801533953	RT @TaraBull808: This shouldn't be a war between the vaxxed and unvaxxed, it should be a war against forced vaccine mandates.	1483317367396462593		1.5955520049562993e+18	['1374968033265864706']	
1596546713044783105	RT @joe_warmington: Still would love to see your opinion on her getting PM @JustinTrudeau to say under oath he didn’t call unvaccinated nam…	1172345379125260288		1.596510016626131e+18	['168470806', '14260960']	
1596546713602621441	"RT @bechardmel: When adult ICUs and EDs were at risk of being overwhelmed, we shut down the world to flatten the curve.

When pediatric ICU…"	1487382672		1.5904521973007933e+18	['2430778370']	
1596546713959165954	"RT @komradeperogie: First there were masks.
Then there were vaccines. 
Then the masks came back. 

Where's the off ramp?"	1243307547777523715		1.596538352597074e+18	['426838321']	
1596546714114183171	RT @HusnainYaqoob10: If we do not occupy the Houses of Allāh for prayers (in particular Fajr/Isha), then like the Churches they will close.…	236213835		1.5964241608754504e+18	['1212831893424459776']	
1596546714411769856	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	1232781400006221824		1.5965374492489564e+18	['3406938525']	
1596546715481423872	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	993832766587461632		1.5958698356233748e+18	['1160306562663165962']	
1596546715858964481	RT @unusual_whales: JUST IN: China reports over 35,000 new daily coronavirus cases, a new all time high daily record.	1072999837199675392		1.596378474247508e+18	['1200616796295847936']	
1596546716932911105	i just found out that some people experience hair fall post-covid 🧍🏻‍♀️ that makes sense cs ive been noticing it in my hair	2173268042				
