tweet_id	text	author_id	in_reply_to_user_id	mentions	replied_to	retweeted	quoted
1596365645977096192	"RT @yaneerbaryam: ""In fact, they were missing T cells completely. Basically, Covid can deplete your immune system’s long-term memory. Nobel…"	2147964558		['252608121']		1.5957579161281495e+18	
1596365646685958144	RT @ShekharGupta: China’s crisis isn’t about its ‘Zero Covid’ policy. The tough truth underneath is its lousy home-made vaccine that so few…	572503458		['2574072036']		1.5963640668086886e+18	
1596365646639468545	On Saturday morning, Urumqi, NW China’s Xinjiang Uygur Autonomous Region, announced that the city has basically cleared COVID-19 cases at community level, and will restore order to the lives of residents in low-risk areas in a phased manner. https://t.co/JgV50PCx8M	49616273					
1596365647193464832	RT @denise_dewald: People minimize Covid because they don’t think they will be the ones suffering irreversible harm from it, and they don’t…	1493895358577053701		['760219193195302912']		1.5788467188707123e+18	
1596365647721603072	Centre fudged Covid vaccination figures: Shaktisinh Gohil https://t.co/hFsohAHzJ0	31060961					
1596365649659719680	"@AndrewLawton LONG live my true Judeo brother, never TALMUD Jon Rappoport...
https://t.co/NSd2EMwOz7"	68814598	68814598.0	['19472876']	1.596365240790573e+18		
1596365651249332225	RT @WrennHill: @tanya_plibersek @DanielAndrewsMP @VictorianLabor Fairness?! How was it fair to coerce people into getting jab by threatenin…	1519925807728459776		['1423660637855502338', '307755781', '228535666', '147851593']		1.596283030251135e+18	
1596365651735875584	"@BarbLarochelle @TiredMamaG If they mention the 40 deaths from COVID along side the 6 deaths fro.the flu, it destroys the narrative that ""COVID is just the flu""."	1111830382364614657	65566588.0	['65566588', '316237866']	1.5959315829506826e+18		
1596365651970756608	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	52977199		['19638752']		1.596239466779226e+18	
1596365652797054977	RT @RobertRonnenbe1: People  maimed and died suddenly from vaccines. MSM still push this million man killer juice into children. Profiteers…	1309975225816117248		['1511679703601582082']		1.596355712015536e+18	
1596365654218743808	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	1568364408711036928		['101852818']		1.5961731857830707e+18	
1596365654734475265	RT @BrendanMIRROR: Measles outbreak case count in Ahmedabad crosses 367 children, running into three digits in both, Oct &amp; Nov with the sam…	905547186		['1386687698']		1.5963570613689016e+18	
1596365656395780096	@BidensWins Jobs lost during COVID lockdowns don’t count…come on man!	1586079303418060800	1.486069441259397e+18	['1486069441259397125']	1.5962275162132152e+18		
1596365656559157249	RT @POTUS: This Thanksgiving, families gathered with the peace of mind that comes with knowing that – because of vaccines – they were prote…	230084893		['1349149096909668363']		1.5961869569787167e+18	
1596365657515626496	"RT @N_ameenalariqy: The COVID of No Escape From Death has Arrived
Imam Mahdi Nasser Mohammed Al-Yamani
08-Rajab-1443AH
09-February-2022 AD…"	1434225737163235333		['1305260269862637570']		1.5961421774442988e+18	
1596365657503059968	RT @snoopbee1: #SaturdayMorning  #COVIDー19 #Coronavirus#Free online #math #tutoring at https://t.co/pLnSNgyjmu	1415553024450129921		['1615013372']		1.5963655925666652e+18	
1596365657645674499	RT @Windoctorx: This doesn't make sense to me. If Bill Gates thinks that the world is already overpopulated, then why does he want you to t…	1588991862676852738		['909879719734251521']		1.59588428128888e+18	
1596365657733406722	RT @ndtv: #TheNews | China reports record high #COVID cases https://t.co/CmDp2H4FSV	1282026525143920640		['37034483']		1.596158179788075e+18	
1596365657842634753	"RT @ap6cyc: Tell me without telling me you dont ""get"" Speakers Corner.... https://t.co/oBJ2CRz3xL"	1510641899517976586		['239960326']		1.5962776815111045e+18	
1596365658350317569	"RT @BladeoftheS: PPE Medpro was worth £100 when it was given a £200,000,000 contract to purchase PPE.

Nothing at all dodgy about that."	986370324307603456		['1455903807389458436']		1.5962324577617265e+18	
1596365659470200837	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	253877197		['2163723997']		1.5962960706858967e+18	
1596365659541483520	RT @snoopbee1: #SaturdayMorning  #COVIDー19 #Coronavirus#Free online #math #tutoring at https://t.co/pLnSNggHXU	1415553024450129921		['1615013372']		1.5963655914298163e+18	
1596365659411210241	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	26331025		['1549164560204038144']		1.5958477944677827e+18	
1596365660556492801	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	565376249		['833100331']		1.5961151268093993e+18	
1596365661034663936	"RT @NMBewitched: Tonight, my last tweet is for the Pneumonia dogs of #NYCACC
My thoughts are with them

Those fighting to breathe in an old…"	49735470		['939208429394051072']		1.5963346868881367e+18	
1596365661634453504	"RT @WallStreetSilv: A new quarantine camp is being built in China's Guangzhou city and designed to detain 87,000 people. 

If authorities s…"	959749727750361089		['1366565625401909249']		1.5958062644869448e+18	
1596365662678822912	RT @TheRealKeean: Canada's most recent COVID update shows that 80% of Canadians have yet to receive a COVID vaccine in the last six months.…	1562964507562897409		['961134787']		1.596286679387865e+18	
1596365663974879232	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1408840025379196929		['15392486']		1.5960706938208297e+18	
1596365665790590976	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1519374621887377409		['36134346']		1.596216988145025e+18	
1596365665874550785	RT @TheThe1776: Birx, Fauci, Gates, CDC, FDA, NIH, Media, Big Pharma, Big Tech, Biden Administration, etc. should be held Accountable for a…	725654593389101057		['1537291933495615488']		1.5962447460493148e+18	
1596365666323685377	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	3194915286		['1577761560394665984']		1.596231410502738e+18	
1596365668370493441	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1080497980778659840		['15392486']		1.5960706938208297e+18	
1596365668341125120	I can understand that you despise Trump but we’re Americans lives better then or now? https://t.co/ZfZPs6ucRq	1519299575730913281					1.5962116265538724e+18
1596365669158772736	RT @akheriaty: “Can you hear the people sing? 🎶”	1594361501263056898		['54322957']		1.5963293021861642e+18	
1596365669800759296	RT @chenchenzh: fire has been many Chinese people's worst fear since the spring of 2020, that is, since many people's homes are forced into…	1245961197846855680		['14919542']		1.5962207232738304e+18	
1596365670010478593	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	441951851		['2163723997']		1.5962960706858967e+18	
1596365670425407488	"RT @MyBoxerLuvMac1: 💔Ser Storm💔
#NYCACC #157573 3y
▪️Urgent Medical
▪️CIRDC/Pneumonia
Sweet, adorable boy, brought in stray, by police. Des…"	1655198150		['1214648962491269125']		1.5961620959044772e+18	
1596365674196381696	RT @sexytori17: We're nearly 3 years into this pandemic, supposedly 70% of the population is jabbed , most everyone has caught covid regard…	18007357		['1257572576869576704']		1.596038246554751e+18	
1596365674208808960	"RT @ChGefaell: Now the same comparison of excess deaths in the SECOND HALF OF THE YEAR by age bands (always according to EuroMoMo).
45-74 y…"	35983135		['1264251436717821952']		1.596173928866939e+18	
1596365674720681986	RT @Byron_Wan: Nov 25 evening: residents of Oak Bay (橡树湾) in Beijing’s Haidian District pushed back against being transported to a quaranti…	1190293452820320256		['2888593734']		1.5963179823884575e+18	
1596365674557104128	"4 Yrs ago- GST

3 Yrs ago- High NPA/PNB Scam/defaults

2 Yrs ago Covid

1 Yrs ago Covid deadly 2nd wave

This year Ukraine war

Currently Again US recession &amp; Interest Rates

Nothing Stops

Sensex 8000 to 62000 

Faith, Patience &amp; Discipline are the secrets of #investing"	1283777911841894402	1.2837779118418944e+18		1.5963656720824607e+18		
1596365674561310720	"RT @drcole12: People keep dying and the clown circus keeps trying to gaslight you. Alas.
Wake up!"	1434964570507026432		['1375490702373646336']		1.5963037756054815e+18	
1596365674904834049	"RT @ChrisWNunn: If your vaccine works only if others also take it, your vaccine does NOT work. 

If your mask works only if others also wea…"	38080057		['1559343667944587271']		1.5963376801024983e+18	
1596365676763283456	RT @WilliamKittel5: .@JoeBiden loved hanging out on Water Island. Maybe because its only a 20 minute boat ride from #Epstein Island. Water…	1330652294094991360		['1096484622714748929', '939091']		1.5933726917084856e+18	
1596365677467959296	@ndigwi Ke pandemic	95431075	152992719.0	['152992719']	1.5963649060892836e+18		
1596365678315212801	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1294791840647065600		['337808606']		1.596242318792614e+18	
1596365678411673600	Giving thanks for the courageous voices battling the ongoing COVID tyranny - LifeSite https://t.co/3FeYJbmVvv	17995774					
1596365678759464960	RT @haveigotnews: As I’m a Celeb! Is rocked by a Covid outbreak, Matt Hancock says he knows someone who can source PPE for just 29 million…	2817556699		['125370749']		1.596112656355795e+18	
1596365678919184384	RT @NOCAPYOG: How will you feed your family when the big corporations use segregation tactics going forward.... remember, they fired you fo…	1319821767670665216		['3313994648']		1.596336794500731e+18	
1596365679384735746	@Deb67088601 @WSmith_Geo @AltEliz @joeolivermd There are people who have the same concerns regarding the vaccine. I hope you are sympathetic to their fears as well.	1244624259315621889	1.2379179879963935e+18	['1237917987996393472', '1528999112', '489671492', '1089917743275667457']	1.5963629908149002e+18		
1596365679468638208	i’m omw home from work now and i’m so incredibly tired	1575038935151136768					
1596365680617885696	"RT @Gingy4Usa: 🙏🐾 PUPDATE 
GOMEZ has been adopted 🥳🎉 &amp; KRYPTO has a reservation ❤️🎉
The remaining 8 🐶s shown here still desperately need yo…"	628682954		['1383148966783557652']		1.5961773586790646e+18	
1596365680756289536	"RT @michael_hoerger: Lucira home PCR tests are $21.75 USD. 

PCR tests will often detect a positive about 1 day earlier than rapid antigen…"	2943198808		['701844034755633157']		1.5960856911544197e+18	
1596365681062297600	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	1212403545078517761		['823384899449212933']		1.5961385313022935e+18	
1596365682580787200	"We’re still waiting on the science …the jig is up …

… https://t.co/y41dWazRz5"	18425569					1.5962639018760602e+18
1596365682525888513	"RT @EpiEllie: The tweet below shows COVID hospitalizations in Australia. 

I’ve annotated the image with what leaders around the world want…"	283391936		['1558406653']		1.596248351221371e+18	
1596365682945687552	"@RichardfromSyd1 @drbecs The original tweet you quote tweeted.  

""He also kept Covid from spreading to NSW and other states

It's a shame Gladys didn't return the favour""

He [Dan] didn't keep it from spreading. It did spread. My original point was that statement was incorrect."	1368174575536705542	1.2180256582714614e+18	['1218025658271461377', '396349377']	1.596364894844375e+18		
1596365683268669440	"RT @rising_serpent: There's videos of Biden and the CDC director literally saying that you can't get infected if you take the vaccine.
Your…"	1372939839537025027		['879548970082721792']		1.5960163941178286e+18	
1596365684954759170	"RT @kacdnp91: Dr. Malone: Ron Johnson’s COVID-19 Hearings Will Disseminate Left’s COVID-19 Lies And Manipulation

Malone is NOT controlled…"	902536065197768706		['1180955037301915649']		1.5963618553748849e+18	
1596365685277327362	RT @eyejosh: @JulianE95250219 @jeanid123 The BBC won’t mention this scandal because No 10 instructs the BBC - and No 10 knows that stealing…	24048150		['59305661', '1471933769049378827', '396011927']		1.5963150360995635e+18	
1596365685457711104	RT @nthabiseng_ms: @Fefe70420079 @ZANewsFlash That's what i don't get. Do they honestly think someone who stole when we were in covid is th…	1237910142697508867		['2668880887', '1237910142697508867', '443153513']		1.59636299149858e+18	
1596365686015553536	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	3384945465		['806344552718045184']		1.5962870273011876e+18	
1596365686703783942	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	874905000		['806344552718045184']		1.5962870273011876e+18	
