tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596335238674022400	@BotheredBoy @RebelHeart529 @MelissaMbarki @JustinTrudeau Your talking about China, Im talking about here at home, Our wealthy got even more wealthier through out covid, Tax payers gave them Cews, temp top up for hourly pay, all while we could only shop at their stores. They made record profits off our backs, tax dollars and our pockets	1115676458041536512	1.2893039034446356e+18	1.5963343121729004e+18		['1289303903444635653', '3689692221', '618625439', '14260960']	
1596335238791282688	RT @picphysicians: Did you know that people who show no symptoms of SARS-CoV-2 are unlikely to be infectious even if they carry the virus?h…	713503545836838913			1.5961746593802527e+18	['800983787945357312']	
1596335239160217600	RT @CherylBozarth: @jthill81 @MelissaMbarki @JustinTrudeau No generalization. If you are neither of those things you should take no offence…	148951554			1.5962784219063951e+18	['104914298', '2457626508', '618625439', '14260960']	
1596335239399636993	RT @McDevonMD: Pro tip: 4 respiratory viruses and bacterial pneumonia with respiratory failure requiring intubation, along with bacteremia,…	405971462			1.5959217965405553e+18	['1262105341900324864']	
1596335241165438976	RT @ISURPPOLIDLIDDA: Personnel of Lidlidda MPS conducted store visitation at brgy Poblacion Sur and distributed flyers to member of Women B…	1475811383451156484			1.5960147902245478e+18	['1687625108']	
1596335239424782337	"@JohnCunnington5 Go to Part 7 page 1165
Proof that those whom were vaccinated against Covid-19 were made part of a clinical trial without their knowledge. 
Link 👉https://t.co/tGmORT7Va3 https://t.co/f69nkEVhE9"	1239842902026534913	1.2229376695351828e+18	1.5962398490232422e+18		['1222937669535182849']	
1596335243904323584	RT @GeoffHanmer: “hopes high”. The war will be over by Christmas. FFS.	343096504			1.5963171585977467e+18	['317615319']	
1596335244029796352	RT @AureliaCotta: And millions, billions of lives have been saved by Big Pharma (as much as they annoy me) through micronutrients, food pro…	332063391			1.596334244674302e+18	['19055125']	
1596335244634116098	RT @BillRatchet: the final day has come..ladies and gentlemen..5.5 incredible years without missing a single thursday (until i just got cov…	327791169			1.5959094166661612e+18	['500497164']	
1596335244697014272	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1570039218696761346			1.5961710505467617e+18	['611986351']	
1596335244999000064	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1152610225238626304			1.596242318792614e+18	['337808606']	
1596335246156632064	@EricMMatheny Ffs… anybody who has a brain knows we got the vaccine to prevent hospitalization… quit it!!	2429547482	2730264319.0	1.5962629977896387e+18		['2730264319']	
1596335246512979975	RT @ConnieSchultz: Important story by @SherylNYT on the toll of Covid misinformation. Shared with subscriber gift link so that everyone can…	824298716710445057			1.5961241055220408e+18	['20715936', '95270375']	
1596335247297482752	RT @AvidCommentator: Where Beijing leads, the rest of China will follow.	1104353697830584320			1.5957271063315374e+18	['1028901576558034944']	
1596335248136175616	@Marc_Escens @CSBY67 @DiedSuddenly_ It's a different tech, but it's still a vaccine. And I'm very grateful for it; a lot more mRNA vaccines will be out relatively soon to help prevent many other diseases. Is such a great thing for the world, the misinformation around it is sickening. https://t.co/A9sJmwGFky	18838073	1.5888473883738808e+18	1.5963332830713938e+18		['1588847388373880832', '1585829743466782720', '1577761560394665984']	
1596335249008775171	"RT @BreannaMorello: The Chinese Communist Party’s extreme Covid lockdowns led to 10 people being killed in a building fire in Xinjiang.

Ch…"	713845461975584768			1.5963276761589596e+18	['181936367']	
1596335249482731521	"@NOTSUREWEAREGE1 @reggiebuttersw1 @VaushV You’re back to where you started because you haven’t provided any coherent argument; you’ve gish galloped with a myriad of irrelevant things that aren’t your own words nor do they reinforce your “point” which seems to elude the conversation.

Young people benefit from the vaccine"	1553495066026643460	1.4274948589109658e+18	1.5963347160423875e+18		['1427494858910965761', '1376679523391991811', '1099570025491423233']	
1596335249700847617	RT @RayhanAsat: I commented with @WSJ on China's inhumane COVID crackdown in Xinjiang. For years, #Uyghurs have been tortured in the camps,…	1553367176685715456			1.596122120148304e+18	['2211735352', '3108351']	
1596335250371649537	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	1042015459			1.5962063842444698e+18	['88589013']	
1596335252603109376	"@ScottAdamsSays @StevenSkelton1 I've seen debunks saying ""some other scientist says it's not because of the vaccines!"" Are the any that say those clots have always been common?"	905558472	2853461537.0	1.5962106495409398e+18		['2853461537', '331119213']	
1596335253609541633	RT @colonelhogans: Angry with Daniel Andrews? History proves that if Gladys Berejiklian had locked down the rich in Sydney’s east early, Co…	2549272051			1.5962126720304415e+18	['341327946']	
1596335255400902656	@JM_Scindia Sir, please help me with 25 Lakh Rs, I shall return back your money once my position improves.  I badly need to repay a overdue debt that I borrowed from a private lender on interest basis,  this was to save my business in COVID.  Please help me Sir, pls reply.	1254423612913848323	2892809359.0			['2892809359']	
1596335256201740288	"RT @morethanmySLE: If you are still wearing a mask to protect yourself &amp; others from Covid, please reply with 😷

😷😷😷😷😷😷😷😷"	1128673398			1.5962829343525765e+18	['812361923304034304']	
1596335256516562944	"RT @hugh_mankind: ""Very, very, very, very safe. They're safe as any vaccine and may be safer than many."" 🧐

-Dr. Oveda Fuller, FDA Virologi…"	250911295			1.596184107947524e+18	['256057148']	
1596335256642224128	@SethDillon I am glad I received all vaccines to date.  Thank you very much.	1942455835	31700619.0	1.5959510473775718e+18		['31700619']	
1596335259897180160	"RT @DrJudyAMikovits: Please remember!

I am calling for a #moratorium on all #vaccines until the entire schedule is #safety tested!

#truth…"	1499841446622359553			1.5962046015852544e+18	['1251638956359385089']	
1596335261398405120	RT @jenniferzeng97: More and more people are taking to the streets to protest against the #CCP’s ruthless #covid lockdowns. And many people…	1041209322368200705			1.5962536761794478e+18	['2313027666']	
1596335261805576193	"RT @JamesBradleyCA: Joe Biden:

Shutdown the Keystone Pipeline which decreased our oil supply.

Opened the border to invasion during a “pan…"	1586799459605831685			1.5961699164527002e+18	['1112724144427139072']	
1596335263751471104	RT @JamieSale: Hundreds of Federal Employees Launch Legal Challenge Against Government’s COVID-19 Vaccine Mandate https://t.co/CXDZ6jSRBm	1529468497599860736			1.5963350440079565e+18	['195717987']	
1596335264980668417	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	40580985			1.5961710505467617e+18	['611986351']	
1596335266012209152	RT @ChristinaPushaw: It’s not a “strategy,” you authoritarian creeps… it is a gross violation of human rights on a massive scale. None of t…	2611884493			1.596326526794236e+18	['31667539']	
1596335266436108289	RT @ANI: China reports 32,943 new COVID cases on Nov 24 vs 31,656 a day earlier, reports Reuters	1534356721124134918			1.595986497383301e+18	['355989081']	
1596335266666774531	RT @LifeLibertyEvan: If Covid taught us anything it’s that way too many people are okay with the government taking their freedom away.	1461923059300982789			1.5959766311596032e+18	['708531498450812928']	
1596335267988004864	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	825349432149409792			1.596149201657688e+18	['3407247983']	
1596335268394860546	@Sheps71 @DavidLeyonhjelm @_HelenDale I don't recall the anti- lockdown people using police violence to enforce their views.	376700914	51681059.0	1.5963128496721797e+18		['51681059', '1845164558', '1879577221']	
1596335268600377345	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1531869754474078209			1.596231410502738e+18	['1577761560394665984']	
1596335268541665280	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	2803593405			1.5962063842444698e+18	['88589013']	
1596335268461965313	RT @DavidVonNovak: @Covid19isScam @RTEisTheVirus2 @RTEisthevirus1 #NoMoreMasks !!! I hope this scam will never happen again. Covid was such…	1354514420832022530			1.5925910124045558e+18	['1583869227374616576', '1353861897846718464', '1354514420832022530', '1353869568251453440']	
1596335269703168000	RT @MarcTennant: Hospital admissions COVID - Same again - UP rapidly https://t.co/staopJ6WXw	1319616440			1.5962684172833915e+18	['2180874848']	
1596335271120863232	RT @CorySchmitz: Link’s Awakening-inspired poster collaboration with @mushbuh &amp; @2cd15a for an event that sadly didn’t happen due to COVID.…	15427706			1.5963170237890028e+18	['6604002', '1110309750', '38256856']	
1596335271389581312	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1518789275176767489			1.596231410502738e+18	['1577761560394665984']	
1596335272257499136	RT @JacobEdwardInc: @LayahHeilpern I had literally already marinated in covid full time (in the ER) for an entire year before the vaccine w…	2760653033			1.596137351818117e+18	['1145386402378604551', '455937214']	
1596335272966656000	RT @AliB5000: @VicGovDH Rats aren't accurate, if you have symptoms stay home and wear a mask.	1501672027660242945			1.5952517719741194e+18	['1196658783587426304', '43064490']	
1596335274656956416	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	1585836659614040064			1.595557593405358e+18	['18584875']	
1596335275227348993	RT @bryan_leblanc: @MelissaMbarki @JustinTrudeau He quite clearly distinguished between people who are hesitant to get the vaccine and a fr…	148951554			1.5962889511990723e+18	['6600482', '618625439', '14260960']	
1596335275743055872	RT @Democracy_911: Shed no tears for Jerome Adams. He did absolutely nothing during his stay to help fight #COVID19 by allowing himself to…	373640752			1.5962303052070543e+18	['935296680072581120']	
1596335275839463425	RT @TheEconomist: In all, areas producing a fifth of China’s GDP are now under some form of lockdown, according to Nomura, a bank https://t…	80647615			1.5963349326865777e+18	['5988062']	
1596335276342870018	RT @BohemianAtmosp1: I have never known anything as divisive as the covid vaccine. Some are desperate to have it, eager to line up and are…	328664521			1.5963173108136018e+18	['1432116082157006853']	
1596335276540022784	RT @dancicek19: @NotaliaMateo Because they are hiding proven healing treatment of covid 19, to push out more of their poisonous toxic covid…	20070509			1.596305358792061e+18	['732074705142734848', '1433560725562159110']	
1596335276439220224	"RT @Roman_Baber: Don't blame Covid  for your or your loved ones':

- late diagnosis 
- surgery canceled 
- depression 
- child's regression…"	382857298			1.5961271763231293e+18	['3064984647']	
1596335276946776069	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	174294899			1.5958477944677827e+18	['1549164560204038144']	
1596335277374570498	RT @HelenBranswell: Some very cool science from @SCOTTeHENSLEY published today in Science points a way to a potential universal #flu vaccin…	16752675			1.595971166795346e+18	['28838219', '741711336636317697']	
1596335278175551488	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	1448116014198165506			1.5961151268093993e+18	['833100331']	
1596335279040008193	RT @JamieSale: Hundreds of Federal Employees Launch Legal Challenge Against Government’s COVID-19 Vaccine Mandate https://t.co/CXDZ6jSRBm	1525815482384777221			1.5963350440079565e+18	['195717987']	
1596335279253905408	RT @Mesnia1016: @TomiLahren What was that about vaccines? https://t.co/kCb5wPlPZK	853875615023366144			1.5959109772828713e+18	['1448309514499932161', '468646961']	
1596335279555907584	RT @prima__facie: Ask yourself. Why is China focusing on immediate early treatment for asymptomatic and symptomatic? They don't have a vacc…	812402382550142976			1.5958410080377733e+18	['190336357']	
1596335282613194752	"RT @PVKFORTS: Modi Govt failed badly in attracting investments that are being withdrawn from China. 
Anti China sentiment due to covid outb…"	2269294004			1.5962938177658348e+18	['4199910014']	
1596335282894557185	RT @cnnphlife: #AnInconvenientLove  starring @donnypangilinan and @bellemariano02 captures the social isolation and the need for independen…	1243374952004194305			1.5963002004689633e+18	['705603729899130880', '43510227', '4309080438']	
1596335283338940417	"RT @JanJekielek: ""There's a big spike in vaccination in April. And there's a big spike in deaths in September.""
 
Steve Kirsch argues there…"	1298346823514554369			1.595893348035752e+18	['15719232']	
1596335283640975361	Pure evil!! https://t.co/H0El4yYSf4	1587459253249392640					1.596135147174531e+18
1596335283695403010	RT @dontwantadothis: An expert just said on CBS Nightly News that they are seeing that people who have had covid are having more severe ill…	1387447177513951233			1.5959257452680438e+18	['1184221955769229312']	
1596335284744253440	@HorrorDirtbag @MCBama231 @RealJamesWoods Which is why it was a lie for them to get on TV and tell people if you got vaxxed you couldn't contract or transmit. How many high risk people believed them, went out and contracted covid and died?	1578464954646253571	3788187321.0	1.5963304600361902e+18		['3788187321', '973587875928395776', '78523300']	
1596335285146513408	RT @GordonGChang: #China is about to blow apart. The #Chinese people are no longer afraid. #Xinjiang #COVID19 #ZeroCovid	92170122			1.5962778364906045e+18	['151930383']	
1596335285423308800	RT @respect65: I am far more terrified of what my government, will do next than I am from covid, the flu or climate-change, and so should y…	1587495328370286593			1.59621603530863e+18	['221710101']	
1596335285243371520	@BarstoolCards Wasn’t that the bar that had big crowds without masks in the middle of the pandemic? I thought they made statements about how people should be less judgmental and show grace. https://t.co/Zm8MHv3ano🤔	1480488659312857092	2447334056.0	1.5963132398974444e+18		['2447334056']	
1596335285356228610	Hope everyone in yr family will continue to improve. The cough can drag on for a while; usually will settle in 1-2 wks. Take care @rahah_ghazali https://t.co/3gbzDMP8Mx	3792095833				['912916099683045376']	1.5962827833282642e+18
1596335285738082306	RT @Aaron_Derfel: 1) Canada's chief public health officer confirmed for the first time Friday that the country has officially entered uncha…	720533750			1.5963300378335355e+18	['161505969']	
1596335286941794305	RT @SofiaHCBBG: Record Covid. China's daily case tally hits an all-time high and Beijing reports the first deaths in more than 6 months. Ea…	137619552			1.5960163427881042e+18	['627526105']	
1596335288124588033	RT @RobertKennedyJr: Yes, we do! “We all deserve to know how involved Dr. Fauci was in the censorship of the American people during the COV…	1312590425136431104			1.596151300798165e+18	['337808606']	
1596335289718706176	"RT @MeetJess: Long COVID could be leading to a wave of erectile dysfunction as the pandemic invades our sex lives

We don't have all the da…"	1275815421522972672			1.5963232734402068e+18	['312412918']	
1596335290263957510	RT @GreatAw27194421: @TheTorontoSun Fake pandemic - bioweapon shots are real however https://t.co/MAsEd4WswQ	334824968			1.5963098780665446e+18	['1545253849551683584', '24700876']	
1596335291186302976	@eneldiluvio @Massy_444 @AlexBirrell3 @TheoFleury14 I agree. Despite zero evidence and no supporting study, you have made it clear that YOU have the answer and know how to cure covid with IVM. Yes, oy vey	1586488169427615745	9.29203740942377e+17	1.5963348753214464e+18		['929203740942376960', '103601847', '1555120114248335360', '73299652']	
1596335291454967809	@hellonature @Roman_Baber 'pandemic of the unvaccinated' was never a real argument, and by now the facts play that out clear as day to anyone honest and inquisitive.	1593968297216774144	58698959.0	1.5962751139972383e+18		['58698959', '3064984647']	
1596335291631271936	@CTarian @j_avg_ @PamelaHensley22 2) Economic growth decreased by 3.4%. Not exactly the historic business you fantasized. He was living off of Obama’s successes anyway. And gas prices &amp; inflation are not the result of Dems but of the pandemic, war in Ukraine, &amp; slow Fed monetary policies. Now, do YOU understand?	4746356804	591137993.0	1.5963063328604488e+18		['591137993', '1582954835699240967', '1494528299518803976']	
1596335292134608903	RT @joeolivermd: Kids are testing positive for Influenza + RSV at the same time. Probably also Covid. Now would be a superb time to get you…	2153057552			1.5962860168426988e+18	['1089917743275667457']	
1596335291987476480	@Belinda71555585 Well seeing how it was spurred by trumps failure to contain covid, the GOPs darling putins war, republicans voting against economic remedies... yeah totally makes sense.	1527689434384113665	1.4205829936477798e+18	1.5961237881390653e+18		['1420582993647779841']	
1596335292755369984	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1401574699931299840			1.5962870273011876e+18	['806344552718045184']	
1596335293178617857	@icunurseMercado @Belinda71555585 Left wing liberal educated high school level economics course is your go to for saying “no”. 🤣🤣🤣🤣🤣 I’d say go back to school but the socialists will agree with you. The same ones that said “get the vax to stop COVID”.	1249923202450698242	7.870631242223698e+17	1.5962355109089485e+18		['787063124222369792', '1420582993647779841']	
1596335293652963328	RT @AtlRey: I’m seeing health professional testify openly about 50-60% drops in fertility since the COVID vax, yet the CDC’s website says t…	1557587468299280384			1.596167072500912e+18	['1242110566841417731']	
1596335293711409152	RT @RobertKennedyJr: After analyzing more than 7 years of Massachusetts death certificates, independent investigator John Beaudoin, Sr., un…	139135435			1.595173745165013e+18	['337808606']	
1596335293812322304	RT @jenniferzeng97: Silent anger and agony of a #Uighur living under #CCP’s ruthless #covid #lockdown and persecution. https://t.co/wkW5kZB…	1456921240262922241			1.596317312625234e+18	['2313027666']	
1596335293938159622	@vgclements1 It’s the vaccines, shout it from the rooftops!	840255973767897092	7.478543423344804e+17	1.596213876177404e+18		['747854342334480385']	
1596335293980102656	"RT @UnicornRaline: Well it took nearly three years, but apparently even goddesses aren't immune to the dreaded COVID disease.

Should be fi…"	4365772994			1.5963335625127076e+18	['1392790671333871617']	
