tweet_id	text	author_id	in_reply_to_user_id	mentions	replied_to	retweeted	quoted
1596383901303607296	RT @unusual_whales: JUST IN: China reports over 35,000 new daily coronavirus cases, a new all time high daily record.	927272186		['1200616796295847936']		1.596378474247508e+18	
1596383901517492227	"After the release of Died Suddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not the vaccine that caused your loved one’s death or injury- it’s the people who tried to warn you about the dangers of them. https://t.co/l97mukEIrf"	1591235910699466753					
1596383902783795200	RT @Justaranch: Remember the Christmas holidays where families were storing their loved one in refrigerator trucks and burning bodies in ma…	69365666		['779766160774443009']		1.5963552097139098e+18	
1596383904784678912	RT @PhilipG50184762: @brent_lanyon @morgfair @WesElyMD Same! Had all shots &amp; boosters…then got some strain of Covid in October &amp; got flu in…	21624310		['1480585241626566666', '1188612244273188864', '156306739', '1252988129708929024']		1.5963706718102733e+18	
1596383905099440131	@TheTownie88 @DiamondandSilk Everyone I know got vaccinated, they have all had covid very bad. They also have had fuzzy brain issues oh I have none of these &amp; I’m unvaccinated	1557751766816415744	3805627427.0	['3805627427', '2908170952']	1.596292477123973e+18		
1596383909603852294	"RT @WallStreetSilv: George Soros: “Covid-19 also helped legitimize instruments of control”…  

They are saying the quiet part out loud.

🔊s…"	4805350462		['1366565625401909249']		1.594918279801602e+18	
1596383907850911744	"#TuckerCarlson's Interview With A Woman Who Suffered Severe #SideEffects After Taking The #Vaccine
The #Vaccinedisease happens everyday. https://t.co/e2FAQzogl1"	1397080789528027136					
1596383910401036289	whats up gaymers...i just got home from work and its 1a 😀	802745763176599552					
1596383910614671365	"RT @JamesBradleyCA: As of August, almost 60% of Covid deaths were vaccinated people PER CDC.

Can we please stop it with the constant tv ad…"	2198635541		['1112724144427139072']		1.5961196852122993e+18	
1596383911013228545	"China. Protests against quarantine.
In Ukraine, as the war began, covid disappeared immediately😀😄🤣 https://t.co/VyEY1QZVYd"	1510532459242340353					1.596382034582442e+18
1596383911869059072	"RT @Boogie2988: Story time:

I had friendsgiving planned tomorrow. had to cancel because of Covid. 

My friend and her husband came over an…"	753829636891475968		['42345999']		1.5963110530588672e+18	
1596383912623841281	RT @DrJBhattacharya: If major scientific bodies continue to embrace censorship of public discussion of scientific issues, public trust of s…	1479201551000424449		['1427361863830949908']		1.5963752837662925e+18	
1596383912624029696	RT @dontwantadothis: The situation she describes is a great example of how post-decisonal  cognitive dissonance works. It doesn't matter th…	14919424		['1184221955769229312']		1.5963629364984054e+18	
1596383915287384064	"RT @JamesBradleyCA: As of August, almost 60% of Covid deaths were vaccinated people PER CDC.

Can we please stop it with the constant tv ad…"	1590359747282309126		['1112724144427139072']		1.5961196852122993e+18	
1596383915518066689	RT @EddyJokovich: Lockdowns ended in Melbourne and Sydney at the same time in October 2021 – over a year ago – and Sydney had more lockdown…	1375274890522058754		['29420301']		1.5963218756130857e+18	
1596383915744206848	@KobieThatcher Could say the same to you in Sydney cos they had as many lockdowns and restrictions and frankly have more Covid than vic right now	45270189	20029869.0	['20029869']	1.59637102476476e+18		
1596383916050391045	oh no she released signed CDs https://t.co/4RJLF3wQNe	1359930752847269890					1.5963800524214968e+18
1596383917006852096	"HIDDEN SECRETS 27lbs FAT LOSS IN 1 WEEK 
 FOR FREE TRAINING FIND OUT MORE AT
 https://t.co/7oKDfxCspV
 #weightlossjourney #weightlosstransformation #weightlossexercise #lockdown #Obesity #reads #ObesityBooks #fitness #getfit #transformation"	1280441028064018432					
1596383917501726720	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	1546382167999234049		['914588454']		1.5962501084331459e+18	
1596383917916844037	"RT @Seattle_Dad: Just a horny Dad coming home from work.  
Who remembers this from Tumblr? https://t.co/958lIzqt4h"	715278038		['950306284036747265']		1.3352736862411858e+18	
1596383918525415424	RT @unusual_whales: JUST IN: China has reported the highest number of daily COVID-19 cases since the start of the pandemic began nearly thr…	20729327		['1200616796295847936']		1.595622446648144e+18	
1596383919049424896	RT @Aaron_Derfel: 5) Meanwhile, the #COVID pandemic that has so far killed at least 47,850 Canadians is still far from over, particularly i…	1079127671219593216		['161505969']		1.5963300594215854e+18	
1596383921331007488	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	1569871028494671872		['1626294277']		1.5963771536956703e+18	
1596383921960235008	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	2588950618		['69080476', '18949452']		1.5962523413840118e+18	
1596383922010587136	They even had me do a Covid test talking about I want to check for Covid to make sure I don’t have it 🤣🤣🤣	474541553					
1596383921989734402	RT @JejeNazariel: Ah yes, all the preventable deaths that could've been avoided but weren't because capitalists would rather have a pandemi…	1292208344		['4538667688']		1.5963814395701207e+18	
1596383922463510528	"RT @david_conn: PPE Medpro: Michelle Mone-linked firm declines to say how it would repay millions if told to do so;

Government paid £122m…"	2319331160		['89236161']		1.5962104121474703e+18	
1596383922686152704	"RT @danaparish: My friend’s mom —74 years old— has Covid &amp; MDs will not Rx Paxlovid for her because “it’s not that severe (yet).” 

I hones…"	18844088		['89243448']		1.5963733192294564e+18	
1596383924158357505	@DiamondandSilk There is info on a link to covid virus and blood clots. Have they studied meds in certain people that triggers something to happen if they catch the virus or possibly recreational  drug interactions with vax or covid virus?	1045236462269222912	2908170952.0	['2908170952']	1.5962866311280394e+18		
1596383925307600897	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1435687472910901248		['337808606']		1.596242318792614e+18	
1596383927027265538	Hellalberta always leading in the worse pandemic, flu and RSV indicators. No mitigation, no action, no acknowledgement of the crisis we are in by the hapless, callous Smith and the UCP. #DanielleSmithIsUnfitToLead https://t.co/9HqEioeWHN	2335979792					1.5963300428413542e+18
1596383927157297154	@Ony1912 @Pideqihuanpl @Chas_ISHumbled @SusanLordBiz @JoslinSam @JabbarJD1 @koen0611 @JaggerAUS @_Desi76_ @realHeinerFox @bombaybadboy @Glenburns3 @rreeves5 @ExiledPatriot2 @Boris4T @Shirley56733062 @SpacesVector @TennilleA3 @Imforthewhales @RobynMoase @tbooneus @HypatiaGrey1 @CastAwayOne1 @TreatHunterDog @RuthStClaire2 @JonathanKines @keira_connolly1 @AdamG351 @Luke31138162 @OPozzuto @DistantEarlyWa2 @BrainwashFree @milehijules @CindyDorado11 @Havenaar64 @Startell3 @saneandbrave @FrankBeansX @Scuba_Matta @djdave1500 @HanneloreLieser @nipdidiots @DinaLewins @RakausTim @LillianSheriff @Sherdanack @AardvarkAudrey Now many companies don’t care anymore if their workers jabbed or not. Before many companies followed “No Jab No Job” couldn’t find vaccinated workers because people rather lose their job than jab the Vaccine they don’t want 😀	1175210129978904577	1.559145583943762e+18	['1559145583943761923', '2218635276', '897654028040929280', '1365422929652154370', '3277111909', '1490561665875816449', '2320452578', '1514862908609789954', '1347515429527277577', '1089372692145422337', '15943336', '499945135', '109237362', '1519372244945756161', '1076628188187418624', '964336968812253184', '1524868995668537346', '1526743641888522240', '61913539', '1394623011832033283', '59284795', '3246520460', '1536056764130525184', '1338962016388706309', '781798363457093633', '3090662824', '985160056328065024', '1519605817481506816', '1299939276319125504', '2376971876', '1532841416107651072', '1425557599513202689', '1417023043', '1445902339722735621', '3160381099', '1473365375249092611', '1365247100653629442', '1319610613312581634', '1386584135582445569', '2281244538', '1514700643696586754', '1270917824815329281', '1528361724206026754', '1245721904343732226', '1498572561789206529', '1429699259033526272', '1492444094974414848']	1.5963801925699625e+18		
1596383928356859904	"RT @DrJohnB2: A 33-year-old woman.
""... persistent headaches and vomiting 10 days after receiving the booster dose (third dose) of COVID-19…"	1499488836149202944		['1400013985202704385']		1.5962143826983363e+18	
1596383928134180870	Information coming in indicates that @MinofHealthUG has unresolved accountability issues regarding COVID19 funds and that the #Ebola budget was inflated more than twice. Unfortunately, this could be what is affecting the frontline workers in the field @JaneRuth_Aceng @DianaAtwine https://t.co/2Twk5WEEkU	402993662		['2882328382', '4567685369', '3332580784']			1.5963255936788111e+18
1596383928411357185	RT @thevivafrei: Go to hell, Pete.	21693498		['96906231']		1.5962907409041572e+18	
1596383929501880320	"RT @DrJBhattacharya: ""Emily Jo was never warned of the myocarditis risk or informed about the risk-benefit profile. “When I took Aiden to g…"	2590587253		['1427361863830949908']		1.596200183297024e+18	
1596383930609184770	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	786146421594554368		['1626294277']		1.5963771536956703e+18	
1596383930823102464	RT @btsupportnz: Impressive gains in survival for both newly-diagnosed and recurrent GBM patients with this autologous dendritic cell vacci…	3496591880		['1132833144468529152']		1.5933518979348808e+18	
1596383930915385344	"RT @BernieSpofforth: CHINA - Government has changed all protestors Covid QR codes to RED. Effectively locking them down.

Now you know what…"	17817370		['755135678422327296']		1.5954807719845233e+18	
1596383932035260417	"@dgurdasani1 @MillyMia8 When ""they"" say Masks dont work ""they"" mean the ones we were told to wear by #ToryIncompetence  Government ie Face Coverings like Home Made cloth ones, and Surgical Masks dont work for #COVIDIsAirborne you need FFP2 FFP3 N95 N99 for it to fit your Face better and Filters more."	1496865435416989699	9.209437102543135e+17	['920943710254313472', '1591133707']	1.5961719016297718e+18		
1596383932316282881	RT @Justice78602373: 📌What happened between Mt Blanc and Cooper that the ambulance took hours instead of 40 minutes to reach the hospital d…	1346179325201154048		['1285909049943289856']		1.5963301161408348e+18	
1596383933373239298	Today @Varun_dvn @kritisanon starrer #Bhediya &amp; @ajaydevgn starrer #Drishyam2 both films to clock double digit numbers which is happening for two Hindi films on same day 1st time post pandemic! #BoxOffice bonanza this weekend and detail report on same in sometime https://t.co/i86W8028Vd	426927447		['366947884', '137017726', '65659343']			
1596383934073430018	RT @DrJBhattacharya: If major scientific bodies continue to embrace censorship of public discussion of scientific issues, public trust of s…	1422238706405085184		['1427361863830949908']		1.5963752837662925e+18	
1596383934199533569	"@BarbaraGirouard @nilikm I like how you tagged nili in...should I be scared? As for news reports, not the best gauge of reality
What I do know is absenteeism is dropping here in AB.
https://t.co/qBWh3Z5Hjw

It is searchable...peaked about Nov 10...willing to 4-5% is normal 

Oh and no mandate"	572239210	2305363458.0	['2305363458', '155930120']	1.5963821251081257e+18		
1596383934987878401	RT @DaBear53: @Storm4Congress One of my best friends, who was 82, died alone in the hospital and she didn’t even have Covid! Her son and I…	1203650301938618374		['1480555556037226497', '1272559122022629376']		1.5963556140907438e+18	
1596383936229380097	Taking a covid test. Which one of you dirty motherfuckers got me sick.	465215654					
1596383938645458945	RT @Vignesh50880630: Since you're all discussing about the same-sex marriage case filed in SC, let me say what happened to a gay couple I k…	1544194788852781056		['1233566096772349952']		1.5959835425003397e+18	
1596383938879946754	@Texas_Made956 Covid is so gay	1412988293239631876	1.444879139371094e+18	['1444879139371094020']	1.5963464154956431e+18		
1596383939798736897	RT @han_francis: 11. Gundry abstract - this author attempted to use a lab test not validated for the purpose he wanted to use it for. That'…	212448611		['1123431740809318400']		1.5959969229382738e+18	
1596383940235128832	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	124816208		['1549164560204038144']		1.5958477944677827e+18	
1596383942591930368	RT @WilliamYang120: Breaking: Overseas #Uyghur activists have confirmed that protests are indeed taking place in #Xinjiang’s capital Urumqi…	1237108891374063617		['365216346']		1.5961805523352576e+18	
1596383942772678656	RT @jenniferzeng97: More and more people are taking to the streets to protest against the #CCP’s ruthless #covid lockdowns. And many people…	1168037128359600128		['2313027666']		1.5962536761794478e+18	
1596383943107833856	RT @KimDotcom: The ‘Died Suddenly’ Covid-19 vaccine documentary has been watched by 7 million people within 24 hours. 5 million views on Ru…	1276782440699301888		['611986351']		1.595496046536577e+18	
1596383943703506944	@mikey_wa @LovlienX @MilenaAmit @GeraldoRivera Lol so now we care about popularity? It was not Russian roulette, it was actually the strategy developed by multiple first world countries including the US. But Fauci came back from China two months into COVID and decided based on that to follow their strategy instead.	1287590035131375616	59630611.0	['59630611', '1519166037404528642', '1643513190', '246500501']	1.5963833340281774e+18		
1596383943846023168	RT @dgurdasani1: Consistency in mask wearing, especially indoors is vitally important. And delaying infection and re-infection prevents mor…	3160945884		['920943710254313472']		1.5961693473992868e+18	
1596383943821234176	@ColetteMandin Afraid? No, HCWs aren’t afraid of masks. But we also know cloth and Amazon blue masks aren’t doing anything. Also. Others have accepted our Covid risk and just don’t care. We are much more afraid of a faceless life. Bc you don’t have an end point. Scary.	1286491516064509952	636649732.0	['636649732']	1.596153334725251e+18		
1596383944064106497	"RT @ABCFactCheck: Victorian Premier @DanielAndrewsMP says the state achieved record ambulance response times ""just weeks"" before the pandem…"	3180141625		['1412036527', '228535666']		1.5959624209416847e+18	
1596383944228110336	"@Vernia They just mopping up the leftovers they couldn't destroy with COVID hoax shutdown. Remember their motto? ""You will own nothing, and be Happy""."	1518985381395447809	20394750.0	['20394750']	1.596288025255977e+18		
1596383946425892864	@snarkeecowgirl @AVindman @joncoopertweets Ending a war with weapons is like ending a pandemic with jabs.  If you catch my drift.	3062356348	1.5671947438720369e+18	['1567194743872036865', '1005846500583321601', '27493883']	1.595999629723648e+18		
1596383947876958208	RT @RitchieJodi: Will the next pandemic come from the Arctic? Ancient virus that has lain frozen in Siberian permafrost for 48,500 YEARS is…	2430626800		['2284614762']		1.5957412824789197e+18	
1596383947973398528	RT @meshwax: Newly formulated COVID-19 vaccine shots can protect you and lower the transmission. Get COVID-19 vaccine, and save your family…	1593196378242617347		['1268891109511647233']		1.59638318034466e+18	
1596383949324189697	RT @Ogmius747: @michaelpbreton Effectively all unvaxxed health care workers in BC are fired officially.	1325478632622583810		['1453478536187191297', '2382229472']		1.596224162120364e+18	
1596383950070423552	"RT @selinawangtv: 10 people killed, 9 injured in a fire in Xinjiang's capital
Most of Xinjiang has been under lockdown for &gt;100 days 
Video…"	739620026538332160		['853669477']		1.5961777058502533e+18	
1596383951697768448	RT @pfeifferpack: RIP sweet puppy. The pneumonia situation alone is reason to hurry to get them all safe. They have a cesspool and aren't e…	1235055517619216385		['36096244']		1.5963818025535447e+18	
1596383951999815680	@SassieChikadee Same team that wrote the lockdown travel rules for crossing Utah, when there was no camping allowed inside any parks... or not inside any parks.	3246529033	1.585835327536517e+18	['1585835327536517120']	1.596368703699882e+18		
1596383952310525952	"RT @pav3n: Sick of hearing nurses branded villians now
Remember 
We were there working all hours when the whole world was in lockdown.
We l…"	7684992		['336785641']		1.596224381814182e+18	
1596383953589481473	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1498231338922618880		['337808606']		1.596242318792614e+18	
1596383953899982850	@Jeanne49570698 @MenckenWasRight @DannyKeaton4 @GOPLeader None of those are true. By the time Covid hit we were nearing war with Iran and they got hit hard just before us with a Covid outbreak. The economy was showing signs of falling apart. Gas prices had actually started a steady climb up and only plummeted because the economy died.	1541843374029918209	1.5600067319457219e+18	['1560006731945721856', '959944115751407616', '1379834803625811972', '19739126']	1.5962254815523348e+18		
1596383954868789249	RT @FoxNews: Vaccinated Americans a majority of COVID deaths for first time in August: analysis https://t.co/JsiYcnXubO	1453925683764338688		['1367531']		1.595925254383321e+18	
1596383953929265153	"Today marks the very first day of the training  as COVID-19 AU BINGWA. I am so excited for this journey.
#aubingwa #shootyourshot

@AUBingwa @AfricaCDC

@AUBingwa https://t.co/Vt7gm2djII"	564601830		['1581074480264351744', '3149176301', '1581074480264351744']			
1596383955007127553	After I read about the WEF. And I researched Soros, Fauci, and Gates. https://t.co/dLiUnJ4tXD	989157769					1.596216988145025e+18
1596383958337552390	"RT @KimDotcom: The vaccines now kill more people than Covid? Look at the EU death numbers for the last 5 months:

155,343 above average dea…"	1353382185819058176		['611986351']		1.5959232960881009e+18	
1596383958719045632	RT @TheThe1776: Birx, Fauci, Gates, CDC, FDA, NIH, Media, Big Pharma, Big Tech, Biden Administration, etc. should be held Accountable for a…	1456111909145559040		['1537291933495615488']		1.5962447460493148e+18	
1596383959482454017	RT @EricMMatheny: You were told if you got these vaccines you weren’t going to get covid. That the virus stops with the vaccinated. If you…	1298644075852320768		['2730264319']		1.5961510243180257e+18	
1596383959621197824	RT @dailyhaechan: haechan was quarantined &amp; recovering from covid when the preparations for tds2 meeting took place 🥹 https://t.co/y6kprvdO…	1380694572276178951		['984773738926256138']		1.596130533918081e+18	
