tweet_id	text	author_id	in_reply_to_user_id	mentions	replied_to	retweeted	quoted
1596401138848317442	"@mal1976retaf The US exports up to 1.5 million barrels of diesel per day 

and up to 1 million barrels of gasoline per day. 

The pandemic did hit the US refinery capacity a bit, but it's a market problem."	892544282023780352	9.84632317519061e+17	['984632317519060992']	1.5963136699645993e+18		
1596401139238735872	@schillingc Oh, that's weird: same as me. Had Covid. Then negative for a week. The past few days still negative to Covid but a terrible cold with awful throat ache.	26254917	22912342.0	['22912342']	1.5962725643763057e+18		
1596401139469418496	@SuSuLauPoki @MJPhotographer Dan saved 30,000 lives until vaccines became available.	3240753078	1.478497765881643e+18	['1478497765881643008', '21160403']	1.596400144399749e+18		
1596401141121794048	RT @Xx17965797N: Study Finds Number of Athletes Who Have ‘Died Suddenly’ Has Increased by 1700% Since COVID Vaccination Began. Full List of…	1287440992120037378		['1552407495255199745']		1.595841581701124e+18	
1596401141793062912	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1456453183996370946		['15392486']		1.5960706938208297e+18	
1596401142006571008	RT @amaditalks: More people are already dying in New York City right now than they were at this time last year. The ship has sailed on “won…	8749832		['23004495']		1.5955169638531727e+18	
1596401142376058880	RT @Principal_WISF: Next Saturday, come along to Canticum’s first concert since the pandemic: a great programme of Vaughan Williams (carols…	1303682029079465984		['704949624310767617']		1.5963937962371318e+18	
1596401142665465856	"RT @songpinganq: Meanwhile in Xi jinping's close friend-Min Aung Hlaing's Myanmar.
This is how authority treat those who escape from city's…"	897157166		['1374317368361447434']		1.4830487925679432e+18	
1596401144343203840	RT @DGHisham: Antimicrobial Resistance is fast becoming a serious public health threat. We need global response and stewardship to contain…	1453630198981664771		['1595149746']		1.596186946912813e+18	
1596401144355770368	"RT @michaelpbreton: Good question.

Perhaps there is another agenda at the heart of this.

Not just in British Columbia.  But in all parts…"	1564532052514553856		['2382229472']		1.5963183298994708e+18	
1596401144573890560	"RT @GoodLawProject: Also on Thursday evening, it was revealed Tory peer Michelle Mone secretly received £29m from a ‘VIP lane’ PPE firm:
ht…"	1534840855349104643		['818455148271964160']		1.5961825788765266e+18	
1596401145567596548	RT @ScottHech: “He’s not only a star on the pitch, he’s a star off it too. Richarlison donated oxygen cylinders to the Amazon city of Manau…	1282319780767244291		['38354090']		1.5963091373563085e+18	
1596401145551155200	"RT @BiophysicsFL: This is looking more and more like the Anthrax spill in 1979 from a Soviet military research facility in Sverdlovsk.

The…"	2690470652		['2666640259']		1.5961203130243727e+18	
1596401146289164291	RT @sidneysummers_x: frisky on the walk home from my work out.. https://t.co/P7Ky53DsKm	119059263		['1529552585052393472']		1.5947623473564877e+18	
1596401146675228674	"RT @DawnButlerBrent: Is Matt Hancock lying? Watch and let me know what you think.  

A company with ties to the Tories with a valuation of…"	1275462892591202304		['114505454']		1.596130071693099e+18	
1596401146826223617	RT @LauraKronen: @elonmusk My account @beyouonlybetter (with 44k followers) got permanently suspended for speaking about covid in July of t…	1586217233273204737		['1258767422166876161', '44196397', '93970387']		1.595740019972612e+18	
1596401146893328384	RT @RachelSmethers: LEAKED: The Conservative politicians who referred companies to the PPE 'VIP lane'. No wonder they wanted to keep this c…	83774643		['3077557533']		1.5959224802454774e+18	
1596401150827593728	"RT @DrJohnB2: Thalamic hemichorea after #Covidvaccination:
https://t.co/gUeFT9ifD5
""We believe that vaccine-induced prothrombotic immune th…"	2616798170		['1400013985202704385']		1.5961845663768453e+18	
1596401150848167936	@SusanMcneair @GordonLyon14 @ColetteMandin Guess what…no mask here since the beginning, pure blood, lived my life and I haven’t changed what I do and no Covid here. 🤷🏼‍♀️ Just facts that it’s not a mask that will save you. Try common sense to save yourself.	1586483320304545792	1.4469610531290767e+18	['1446961053129076737', '1518703740517298178', '636649732']	1.5963845324121047e+18		
1596401151574175744	RT @eSportsTrainer: Victoria did go through extended lockdowns. It was because of NEW SOUTH WALES and the LNP mishandling the #COVID19aus p…	40189032		['714385884368363520']		1.596393733938815e+18	
1596401151733387264	"RT @tfkompas@mastodon.sdf.org
We will not be silent! The ‘let it rip’ policy response to COVID and the relative neglect of Long COVID has lead to excess deaths and a legion of those with ongoing disability and lost productivity. Check our submission to the parliamentary (1/2)"	54643415					
1596401152568217601	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1238084729800441858		['337808606']		1.596242318792614e+18	
1596401152542875648	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	271611239		['2163723997']		1.5962960706858967e+18	
1596401153646170113	RT @ViniVidiVici: @Tazerface16 @eden4peace If his Covid reaction didn’t make people notice then they weren’t paying attention.	1274721342621839360		['8563652', '1274721342621839360', '57426269']		1.596392355543892e+18	
1596401155017670656	@JohnRuddick2 For once I agree with JR. The question is, will the losing side (you) accept the results and shut the fvck up about covid lockdowns, or will you continue?	1381845116516671490	1.0090225799007027e+18	['1009022579900702721']	1.596387681608831e+18		
1596401155244183554	"@peacebwithya @JoshieG9 @tryna_do_rite @Girl2Poco @ColetteMandin A) As I said, masks are not foolproof. They help reduce spread, but they will not 100% stop the spread of COVID. There will still be some who get it, and given the horrible quarantines and policies from the Chinese government shit like this happens. 
B) What's a woman lol"	1549957242044153857	1.5499572420441539e+18	['705646601650343938', '1119795799548936199', '1195185813606125570', '1466855809510301700', '636649732']	1.5964001978062193e+18		
1596401155742912513	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1536903242155687936		['806344552718045184']		1.5962870273011876e+18	
1596401156556742658	@Cherry4ever10 At the time of the corona pandemic, the terms 'coronawappie' and 'covidwappie' were used, of which covidwappie made it to third place in the 2020 Word of the Year election. The variant 'viruswappie' was also a candidate for the election.	1493464388585635844	1.22964590862456e+18	['1229645908624560129']	1.5964002011490755e+18		
1596401156993191937	RT @DiedSuddenly_: Prominent Virologist Dr. A. Oveta Fuller, who advocated for emergency use authorization of three Covid vaccines, has sud…	1571008628928151552		['1577761560394665984']		1.5961453504143729e+18	
1596401157051912193	“The Pandemic Special”.😷	59342542	59342542.0		1.5963952448656876e+18		
1596401157437804545	RT @Jac061272: @stickymeringue @Hellknows1 @SusanHa35266766 Then somehow NSW urgently needed he vaccines in the dire wave. It was funny tho…	1443378761538310144		['1446348353944502273', '630679523', '1368924115986378752', '1112966736582602752']		1.5963479232182067e+18	
1596401158515326976	RT @eSportsTrainer: Victoria did go through extended lockdowns. It was because of NEW SOUTH WALES and the LNP mishandling the #COVID19aus p…	473506282		['714385884368363520']		1.596393733938815e+18	
1596401158959964160	RT @ABSCBNpr: DonBelle's fans, families, and friends gathered to celebrate their film that marks Star Cinema's comeback to theaters after t…	1491743687772033026		['593673705']		1.596375698528256e+18	
1596401159392358400	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	2461063884		['856010760']		1.5953679300275118e+18	
1596401159903780864	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	1344315077290295304		['1358074263052439554']		1.5959211358325391e+18	
