tweet_id	text	author_id	in_reply_to_user_id	mentions	replied_to	retweeted	quoted
1596309695404253184	@harryjsisson Reminder, most conspiracy theories as of late end up being proven factual.  Thee peter steele dossier, Obama spying on Trump, hunter bidens laptop, masks being ineffective, covid jabs being ineffective, Ukraine money laundering................	1519114787258519552	428454304.0	['428454304']	1.595947441660076e+18		
1596309695694012417	RT @TwistedTh1nker: @sexytori17 @Daytobehappy Emergency status is to give cover to our government and allow them to spend our money in ridi…	784878183392813057		['192746096', '1257572576869576704', '1029096279685648385']		1.5961686277448008e+18	
1596309696084070400	"@mariafloridus @BiPolarBaer7 @LayahHeilpern The fallacy you are making is to put mRNA vaccines in the same category as the conventional vaccines of the past. This is an entirely new type of ""vaccine"", and mRNA technology cannot be credited with any of the things you posted."	1532370835507396612	7.542118285033513e+17	['754211828503351296', '956958255313506304', '455937214']	1.5961895981027328e+18		
1596309696637710336	"RT @naser99799: Let Whoever Hates Me Dig Their Own Grave..
Imam Mahdi Nasser Mohammed al-Yamani
              13- 11 - 2022 AD
https://t.co…"	4036013841		['1380590246555963393']		1.5959169763037676e+18	
1596309697283457024	RT @NFSC999: A woman in Guangdong province, China, who was diagnosed with acute leukemia after her third dose of SINOVAC vaccine, realized…	1478287580685021186		['1513669096268726273']		1.5962425622010552e+18	
1596309698143477760	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	31228558		['18584875']		1.595557593405358e+18	
1596309698000879617	"@JVoltersen @SenToddYoung But placing millions of women in needless preventable risk by denying them bodily autonomy &amp; privacy while criminalizing physicians is fine.  And NOT promoting Covid layers of mitigation while 1,000's of Hoosiers preventably died AGAIN was fine.
https://t.co/cHXKg36yz6"	854032745542057984	1.243190135522562e+18	['1243190135522562054', '234128524']	1.5954492982331965e+18		1.5950449367134904e+18
1596309699103985664	RT @michaelpbreton: I now understand that BILL 36 in BC Canada has passed. This will make COVID-19 Vaccinations MANDATORY permanently, for…	597297885		['2382229472']		1.5961965709778248e+18	
1596309700534239233	@SkyNewsAust No Chris, don't blame the govt or Covid because you run a zombie business/shit restaurant	1566968467416547328	16834659.0	['16834659']	1.5960876746535076e+18		
1596309701041750016	RT @CNN: As anger rises and tragedies mount, China shows no sign of budging on zero-Covid https://t.co/KNMOblXMTk	160975748		['759251']		1.596307782093144e+18	
1596309700496310274	Louisiana Attorney General: Fauci ‘can’t recall’ details of his COVID-19 response during deposition | Just The News https://t.co/ZIP12yAjfo https://t.co/H7V9RISOzr	1465161523383447553					
1596309701750308864	RT @ABrokenBattery: Highlights Baroness Brinton speaking at the Long Covid debate in the House of Lords 17 Nov 2022. She describes a study…	394648240		['904701759058305024']		1.5957179181589832e+18	
1596309701943492608	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	283436958		['69080476', '18949452']		1.5962523413840118e+18	
1596309702622973952	RT @NotAPilot2: This is why we have 2A.	24139632		['1285600335654981632']		1.596285837565739e+18	
1596309703398760448	@CTVNews CTV news is also responsible for vaccine misinformation!	1518649316218441729	203123011.0	['203123011']	1.5962480037650596e+18		
1596309703419916289	I’m kindly ask please don’t touch my hands or anything else it’s out of respect still Covid 😷going around  thank you .	3258454220					
1596309703520239616	RT @slooterman: It is not lost on me that 99% of this junk is stuff that used to be pitched to cure autism only a decade or two ago. Hyperb…	4937061		['262797432']		1.5962393409923686e+18	
1596309703516033024	"RT @wsbgnl: New CDC “community levels” are out

Under the pre-Feb 25th guidance, universal indoor masking would be recommended in 74% of co…"	1248259314755596289		['1143908639876485120']		1.5962727713945805e+18	
1596309704543723526	RT @WhiteHouse: Beginning January 1, seniors on Medicare Part D can get recommended vaccines for free – thanks to President Biden’s Inflati…	1488928270980632577		['1323730225067339784']		1.5944731638110659e+18	
1596309705139359744	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1519491521329963009		['1577761560394665984']		1.596231410502738e+18	
1596309705273376768	"RT @MeetJess: COVID-19 diagnosis raises risk of heart attack, stroke 

« In the week after a COVID-19 diagnosis, the risk of a first heart…"	910880225566769152		['312412918']		1.5962936263168287e+18	
1596309705718398976	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	1530704147472863235		['94784682']		1.5962733268756316e+18	
1596309705822851072	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1492780937708515334		['611986351']		1.5961710505467617e+18	
1596309706598932483	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	792162808062472192		['806344552718045184']		1.5962870273011876e+18	
1596309706892795905	RT @Bubblebathgirl: Justin Trudeau is testifying today on how he shut down the ‘freedom convoy’ protests against the US-Canada vaccine mand…	1590162954456014855		['32804484']		1.596218097626927e+18	
1596309707299618817	RT @SteveDeaceShow: Let’s put him on a Nuremberg-like trial with Nuremberg-like punishments, and see if he remembers then.	1719118620		['177564016']		1.596134325912748e+18	
1596309707383525376	RT @ChristinaPushaw: Fauci, and most of the US “public health expert” class, thought China did Covid lockdowns right and should be a model…	901543613125079041		['31667539']		1.5962872689392394e+18	
1596309707467390976	“You got Covid?” I’m CRYINGGGG https://t.co/GgBEmQ1pFv	2548759507					1.596213913653158e+18
1596309707538722816	@knugent4118 @ikwilson @cafreeland Funny how they conveniently ignore the fact that the US had the same vaccine requirements in place. 🙄	348098694	235717819.0	['235717819', '86010091', '203132018']	1.5962332353899807e+18		
1596309707719061504	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	2534858881		['337808606']		1.596242318792614e+18	
1596309708175921153	RT @thevivafrei: Go to hell, Pete.	747480363371499520		['96906231']		1.5962907409041572e+18	
1596309709040017411	RT @Liz_Wheeler: Remember the names of the 15 doctors who voted “No conflicts, YES” to put the COVID vaxx on the childhood schedule. A few…	2331285133		['264361128']		1.582962368266457e+18	
1596309709165821952	RT @Uyghur1984: Due to the Zero Covid policy of the Chinese bandit,fire broke out in the home of Uyghurs, who was locked outside the door o…	1446982590		['1442346430018965509']		1.5961572490384712e+18	
1596309709560360961	RT @GreenJournal: Incidence of Epilepsy and Seizures Over the First 6 Months After a #COVID-19 Diagnosis: A Retrospective Cohort Study http…	952384287827025921		['59547205']		1.5962888995501752e+18	
1596309710403035136	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	881432838		['1108431749820882947']		1.5959077993047654e+18	
1596309711170981888	"@ColetteMandin We're not afraid.
https://t.co/UxAOR81Ljg"	72117414	636649732.0	['636649732']	1.596153334725251e+18		1.5953072170031923e+18
1596309711707688962	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	1585721418611924999		['18584875']		1.595557593405358e+18	
1596309711917182976	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	2197716355		['1108431749820882947']		1.5959077993047654e+18	
1596309712169046016	RT @KimDotcom: The ‘Died Suddenly’ Covid-19 vaccine documentary has been watched by 7 million people within 24 hours. 5 million views on Ru…	2188546069		['611986351']		1.595496046536577e+18	
1596309712601075712	RT @MITeacher1993: Read an article the other day that said that since the Covid Vaccine, 2 times more Republicans have died from Covid than…	2325793699		['1363254901837553664']		1.596238795737043e+18	
1596309712844509184	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	24139632		['806344552718045184']		1.5962870273011876e+18	
1596309713335250946	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	1033869481649623040		['1358074263052439554']		1.5959211358325391e+18	
1596309713356218368	@brutegriefer @YOHONOMOTO @seebo420 @EuphoriTori Fuck Alex Jones. Never followed anything that far doofus has said. I came to my own conclusion during COVID where the biggest hacks in the world were exposed. Absolute garbage human beings.	161499943	1.199684147205288e+18	['1199684147205287936', '1356390338424836098', '1595995641037176833', '123100411']	1.5962626383206892e+18		
1596309713519616002	@elonmusk Congress always exempts themselves as well.  The scientific method does not support what pharma did and continues to do. Politics and economics does support billions made by Gates et al for pushing untested, unique type vaccines on citizens. https://t.co/HmBT5qDyEh	1245988904471322624	44196397.0	['44196397']			1.596182138818265e+18
1596309714299604993	🤠 Quora is hiring a remote Senior Product Designer #Quora #remotework #remotejob #workfromhome #Design #MobileDesign #DesignSystems #UI #ProductStrategy #DataAnalysis #UIDesign https://t.co/0f1TKxDEWu	1255452976673697797					
1596309714564186112	@neufeld_faye @Amymac75 @Concern70732755 From The Mayo Clinic https://t.co/I0ZBwzR6Jo	1584734425	1.5189874759720714e+18	['1518987475972071424', '1544912271595278337', '1355216628737339395']	1.5962980732566528e+18		
1596309715012571136	RT @FlogWarrior: Australia's latest wave of infections has long-COVID sufferers and the vulnerable worried,but not Catherine 'I work from h…	237110655		['2725445988']		1.596306622296752e+18	
1596309715432230914	RT @DrJohnB2: Atypical acute disseminated encephalomyelitis with systemic inflammation after a first dose of AztraZaneca COVID-19 vaccine:…	1482453581282390016		['1400013985202704385']		1.5962222619752243e+18	
1596309715289513985	RT @Jules_2010: Dear God, Please help these sweet fur babies and ALL the other fur babies find the forever-loving home they deserve. Also p…	919593949051965440		['108709348']		1.5958550504416297e+18	
1596309715595587586	"RT @JoePajak: Coronavirus (COVID-19) Infection Survey, UK: 25 November 2022 @ONS

'In England, the estimated number of people testing posit…"	253747053		['90146161', '219275799']		1.5961136631609016e+18	
1596309718254993413	it's about community abandonment and covid	216442854	216442854.0		1.5963096482478694e+18		
1596309719521832960	"stopp at the mall on the way home from work for dinner. 

forgot what day it was. feck."	2955312984					
1596309719614115841	"RT @trade_2022: #health #fitness #healthylifestyle #wellness 
#motivation #healthy #lifestyle #healthyliving 
#beauty #covid #selfcare #men…"	1432062020224962565		['1432062020224962565']		1.595573203891622e+18	
1596309720218107906	"RT @AGJeffLandry: Wow! It was amazing to spend 7 hours with Dr. Fauci. The man who single-handedly wrecked the U.S. economy based upon ""the…"	56819318		['221491612']		1.5955381688534548e+18	
1596309720142340104	RT @VggdhOrtiz: I’m kindly ask please don’t touch my hands or anything else it’s out of respect still Covid 😷going around  thank you .	3258454220		['3258454220']		1.5963097034199163e+18	
1596309720746246144	RT @JustStimming: @slooterman Yeah. Being an autistic person in long COVID spaces (and even just chronic illness, hEDS, etc spaces) can be.…	4937061		['3081856324', '262797432']		1.596239766902612e+18	
1596309721639968770	I think all these HW shows got so messy after quarantine cause everyone was locked up! these girls are unleashing their real selves. Like #RHOBH that got to dark to quick!	1548913472666157056					
1596309721929388032	RT @Tim_Burgess: A baroness, Michelle Mone was paid £29m via convoluted methods to avoid detection after supplying £200m of useless PPE via…	50701532		['19429176']		1.5957322109085573e+18	
1596309722239406081	"RT @TaylorMcNallie: Who tf bans face masks during a global pandemic? The Alberta government. What happened to their ""freedom of choice"" cam…"	2957844223		['1496862337495490560']		1.5960349384152187e+18	
1596309722856136704	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	1408830634542485510		['341190477']		1.596239080152408e+18	
1596309723577716738	RT @mattletiss7: 👇🏼 retweet	238369902		['239098915']		1.5961625486967767e+18	
1596309724315914240	I want to watch Ranboo stream but i gotta wait till I get home from work 💔	1449120979473473539					
1596309725041172480	RT @rdumont99: BC's data simply cannot be trusted. Articles are written about how kids aren't tested for COVID, Dr. at BCCH goes on record,…	384137984		['981423572']		1.5962314716643697e+18	
1596309725062529025	@CTVNews @DonMartinCTV COVID Vax kill and hurt people https://t.co/uFCTi6EVYR	1586908050631397376	203123011.0	['203123011', '29518466']	1.596297735350657e+18		
1596309727042207744	RT @NReveillee: In early stage human trials, MRNA flu vaccine w/18 strains of Influenza A &amp; 2 strains of B. There's hope it will prevent se…	3158470735		['1199626939679379456']		1.5962938734997053e+18	
1596309727486435328	"RT @trade_2022: #health #fitness #healthylifestyle #wellness 
#motivation #healthy #lifestyle #healthyliving 
#beauty #covid #selfcare #men…"	1432062020224962565		['1432062020224962565']		1.595573265757606e+18	
1596309728061104129	"RT @Whistle020: A rumor said people in #Guangzhou escaped from quarantine. 
The fact is they were transferred to quarantine hotels to lower…"	1541612016250626048		['1334304192949669888']		1.5950535825161912e+18	
1596309728661065729	RT @MartinKulldorff: .@Facebook, @Twitter, @Google's @YouTube and @Microsoft's  @LinkedIn all censored accurate #COVID information from hon…	1519108233151008768		['2521469449', '1174426031010152448', '783214', '20536157', '10228272', '74286565', '13058772']		1.595780987635499e+18	
1596309728862572546	RT @thesaltynsassy: I want to ask fellow #disabled and #immunocompromised people if they feel more unsafe going outside now in 2022 compare…	1279510727938551808		['1433395463923769345']		1.5962077038895718e+18	
1596309728929665024	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1579525440955457540		['1577761560394665984']		1.596231410502738e+18	
1596309729118232580	"RT @alahnaJade: I hate that COVID seems to have made people think it's ok to spread other illness because it's""not COVID"" instead of learni…"	107506406		['216179328']		1.5962927470945444e+18	
1596309729692688385	RT @cnnphlife: #AnInconvenientLove  starring @donnypangilinan and @bellemariano02 captures the social isolation and the need for independen…	1395143925904527361		['705603729899130880', '43510227', '4309080438']		1.5963002004689633e+18	
1596309730376368128	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	17553251		['19638752']		1.596239466779226e+18	
1596309730627973120	Hope for long Covid sufferers as Pfizer antiviral for patients left with lingering symptoms trialed https://t.co/OeiGYozpLL	1518423832331268097					
1596309731752157184	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1588898426779013124		['806344552718045184']		1.5962870273011876e+18	
1596309731907637249	RT @brainpicker: “Write to please just one person. If you open a window and make love to the world, so to speak, your story will get pneumo…	28898561		['9207632']		1.596293406564696e+18	
1596309732129927170	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	1562848375623471110		['909879719734251521']		1.5962996648899707e+18	
1596309731882471424	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1579526356727103488		['806344552718045184']		1.5962870273011876e+18	
